231.005,31.2849959,121.2070991,-80041,560991,16.934,0.682,0.208,16.947,0.242,0.156,-10.998,-0.911,0.132,-10.963, 
232.005,31.28496184,121.2071323,-80381.6,561323,16.678,0.741,0.425,16.695,0.184,-0.062,-9.487,-0.844,-0.169,-9.45, 
233.005,31.28493648,121.2071657,-80635.2,561657,16.813,0.602,0.485,16.824,-0.753,-0.27,-9.967,-1.824,-0.452,-9.821, 
234.005,31.28491838,121.2071965,-80816.2,561965,11.535,0.107,0.432,11.536,-1.935,0.22,-9.879,-3.005,0.11,-9.61, 
235.005,31.28490985,121.2072126,-80901.5,562126,4.197,-0.017,0.444,4.197,-2.066,-0.068,-9.455,-3.087,-0.191,-9.171, 
236.005,31.2849116,121.207214,-80884,562140,0.297,-0.099,0.527,0.314,0.082,-0.065,-9.663,-0.854,-0.195,-9.624, 
237.005,31.28491425,121.2072133,-80857.5,562133,0.032,-0.073,0.486,0.079,-0.088,-0.031,-9.87,-1.047,-0.166,-9.813, 
238.005,31.28491703,121.2072119,-80829.7,562119,-0.208,-0.063,0.454,0.217,-0.093,-0.103,-9.855,-1.046,-0.25,-9.798, 
239.005,31.28491816,121.2072111,-80818.4,562111,-0.308,-0.019,0.454,0.308,0.036,-0.083,-9.758,-0.909,-0.23,-9.714, 
240.005,31.28491907,121.2072104,-80809.3,562104,-0.39,0.02,0.437,0.39,-0.027,0.015,-9.744,-0.959,-0.12,-9.696, 
241.005,31.28492,121.2072094,-80800,562094,-0.477,0.042,0.406,0.479,-0.079,0.172,-9.99,-1.032,0.038,-9.939, 
242.005,31.28492006,121.2072087,-80799.4,562087,-0.498,0.073,0.395,0.503,-0.103,-0.056,-9.763,-1.038,-0.191,-9.706, 
243.005,31.2849194,121.2072083,-80806,562083,-0.447,0.138,0.331,0.468,-0.019,-0.159,-9.595,-0.948,-0.288,-9.545, 
244.005,31.28491835,121.2072079,-80816.5,562079,-0.349,0.194,0.377,0.399,-0.044,-0.115,-9.783,-0.987,-0.263,-9.73, 
245.005,31.28491708,121.2072078,-80829.2,562078,-0.219,0.286,0.363,0.36,0.059,-0.073,-9.576,-0.87,-0.225,-9.535, 
246.005,31.28491627,121.2072077,-80837.3,562077,-0.112,0.283,0.361,0.305,0.073,-0.021,-9.645,-0.87,-0.177,-9.605, 
247.005,31.28491657,121.2072068,-80834.3,562068,-0.12,0.257,0.34,0.284,-0.085,0.09,-9.939,-1.056,-0.066,-9.883, 
248.005,31.28491734,121.2072054,-80826.6,562054,-0.179,0.232,0.308,0.293,-0.03,-0.038,-9.841,-0.99,-0.192,-9.789, 
249.005,31.28491948,121.2072032,-80805.2,562032,-0.342,0.156,0.269,0.376,-0.019,-0.069,-9.858,-0.975,-0.219,-9.808, 
250.005,31.28492293,121.2072,-80770.7,562000,-0.606,0.049,0.23,0.608,-0.024,-0.095,-9.616,-0.948,-0.238,-9.567, 
251.005,31.28492629,121.2071975,-80737.1,561975,-0.776,-0.072,0.165,0.779,-0.01,-0.141,-9.754,-0.945,-0.276,-9.705, 
252.005,31.28493001,121.2071942,-80699.9,561942,-0.958,-0.124,0.086,0.965,-0.114,0.043,-9.884,-1.058,-0.09,-9.827, 
253.005,31.28493511,121.2071906,-80648.9,561906,-1.192,-0.278,0.014,1.224,-0.023,-0.171,-9.804,-0.956,-0.3,-9.754, 
254.005,31.28494018,121.2071872,-80598.2,561872,-1.385,-0.414,-0.057,1.446,-0.071,0.013,-9.736,-0.996,-0.108,-9.684, 
255.005,31.28494464,121.207184,-80553.6,561840,-1.498,-0.494,-0.134,1.578,-0.108,-0.107,-9.756,-1.037,-0.227,-9.699, 
256.005,31.28494909,121.2071805,-80509.1,561805,-1.574,-0.559,-0.221,1.671,-0.032,0.003,-9.822,-0.97,-0.119,-9.773, 
257.005,31.2849546,121.2071763,-80454,561763,-1.711,-0.671,-0.319,1.838,-0.055,0.116,-9.926,-1.001,-0.004,-9.876, 
258.005,31.28495835,121.2071732,-80416.5,561732,-1.685,-0.704,-0.406,1.826,-0.034,-0.022,-9.872,-0.985,-0.144,-9.821, 
259.005,31.28496184,121.2071716,-80381.6,561716,-1.524,-0.849,-0.427,1.744,0.103,-0.283,-9.546,-0.835,-0.395,-9.506, 
